result merging,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
retrieval general term algorithm,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
retrieval model,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
sample agglomerate,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
subject descriptor,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
three testbeds size,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
transformation function name,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
trec123 rank,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
university street west lafayette,SIGIR 2012: Mixture model with multiple centralized retrieval algorithms for result merging in federated search
abstract distributed,SIGIR 2012: Reactive index replication for distributed search engines
european community,SIGIR 2012: Reactive index replication for distributed search engines
european social fund,SIGIR 2012: Reactive index replication for distributed search engines
false positive,SIGIR 2012: Reactive index replication for distributed search engines
fii for,SIGIR 2012: Reactive index replication for distributed search engines
indexing protocol,SIGIR 2012: Reactive index replication for distributed search engines
inncorpora torres quevedo,SIGIR 2012: Reactive index replication for distributed search engines
junqueira yahoo,SIGIR 2012: Reactive index replication for distributed search engines
matthieu morel yahoo,SIGIR 2012: Reactive index replication for distributed search engines
performance keywords,SIGIR 2012: Reactive index replication for distributed search engines
single831 crawler,SIGIR 2012: Reactive index replication for distributed search engines
site si site sj,SIGIR 2012: Reactive index replication for distributed search engines
spanish ministry,SIGIR 2012: Reactive index replication for distributed search engines
subject descriptor,SIGIR 2012: Reactive index replication for distributed search engines
term design,SIGIR 2012: Reactive index replication for distributed search engines
user result query distributed,SIGIR 2012: Reactive index replication for distributed search engines
vincent leroy yahoo,SIGIR 2012: Reactive index replication for distributed search engines
abstract search,SIGIR 2012: Personalized diversification of search results
and personalization,SIGIR 2012: Personalized diversification of search results
component normalization,SIGIR 2012: Personalized diversification of search results
human factor,SIGIR 2012: Personalized diversification of search results
information retrieval,SIGIR 2012: Personalized diversification of search results
instantiation in,SIGIR 2012: Personalized diversification of search results
introduction maximizing,SIGIR 2012: Personalized diversification of search results
madrid escuela,SIGIR 2012: Personalized diversification of search results
metric table,SIGIR 2012: Personalized diversification of search results
pablo castells universidad,SIGIR 2012: Personalized diversification of search results
recommender system,SIGIR 2012: Personalized diversification of search results
result nine,SIGIR 2012: Personalized diversification of search results
subject descriptor,SIGIR 2012: Personalized diversification of search results
term algorithm,SIGIR 2012: Personalized diversification of search results
textwise llc,SIGIR 2012: Personalized diversification of search results
topic topic,SIGIR 2012: Personalized diversification of search results
united state,SIGIR 2012: Personalized diversification of search results
aspect coverage,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
author shojiro nishio,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
chen microsoft research asia,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
displayed aspect,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
displayed relevance,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
document ranking,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
engine result page,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
france hodgson burnett,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
human factor keywords diversified search,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
microsoft research asia,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
new jersey,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
orange county convention center,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
osaka university,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
relevance estimation accuracy,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
research question,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
rick warren,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search engine result page,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
search result,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
secret garden,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
subject descriptor,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
takehiro yamamoto microsoft research asia,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
term experimentation,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
tetsuya sakai microsoft research asia,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
user study,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
work information,SIGIR 2012: AspecTiles: tile-based visualization of diversified web search results
centrum wiskunde,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
defender industry inc,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
european commission,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
experimentation keywords,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
informatica science park,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
intent aware,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
introduction query,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
k now,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
laplacian plsa,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
latent dirichlet allocation,SIGIR 2012: Combining implicit and explicit topic representations for result diversification
