binary classification,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
binary classifier,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
case study,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
class distribution,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
classification approach,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
classification decision,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
classification effectiveness,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
classification strategy,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
classification task,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
collaborative authoring,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
computational complexity,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
content analysis,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
content need,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
data mining,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
data quality,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
decision forest,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
decision tree,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
discussion page,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
document model,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
edit history,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
expected precision,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
exploratory factor,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
false negative,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
false positive,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
false positive rate,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
feature complexity,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
feature computation,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
feature selection,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
feature set,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
feature value,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
gaussian distribution,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
hybrid model,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information interface,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information quality,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information retrieval,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information science,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information search,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
information storage,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
knowledge source,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
learning algorithm,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
machine learning,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
machine learning approach,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
maximum precision,SIGIR 2012: Predicting quality flaws in user-generated content: the case of wikipedia
